"academic_rank","thai_db_name","scopus_name","thai_affiliation","eng_affiliation","field","citation_count","doc_count","cited_by_count","h_index","co_author_count","highest_edu","employment_type","field_group","funded_by","missing_scopus","rank_i","passed"
"asso_prof","ภาวิน พัวพรพงษ์","Pawin Puapornpong","มหาวิทยาลัยศรีนครินทรวิโรฒ","Srinakharinwirot University","สูติศาสตร์-นรีเวชวิทยา",68,20,58,4,24,"ปริญญาตรี","ข้าราชการ","medicine","government",FALSE,1,0
"asso_prof","ภิเศก ลุมพิกานนท์","Pisake Lumbiganon","มหาวิทยาลัยขอนแก่น","Khon Kaen University","สูติ-นรีเวชวิทยา",9186,253,7965,45,1543,"ปริญญาตรี","ข้าราชการ","medicine","government",FALSE,1,1
"asso_prof","ภุชงค์ แพรขาว","Puchong Praekhao","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","King Mongkut’s University of Technology Thonburi","คณิตศาสตร์",NA,NA,NA,0,NA,"ปริญญาโท","ข้าราชการ","natural_science","government",TRUE,1,0
"asso_prof","มงคล คุณากร","Mongkol Kunakorn","มหาวิทยาลัยมหิดล","Mahidol University","พยาธิวิทยาคลินิก",659,42,565,15,125,"ปริญญาตรี","พนักงานมหาวิทยาลัย (สถาบันอุดมศึกษาของรัฐ)","medicine","gov_university",FALSE,1,1
"asso_prof","มงคล วรรณประภา","Mongkol Wannaprapa","มหาวิทยาลัยรามคำแหง","Ramkhamhaeng University","เทคโนโลยีอิเล็กทรอนิกส์",2,3,2,1,2,"ปริญญาโท","ข้าราชการ","natural_science","government",FALSE,1,0
"asso_prof","มงคล เบญจาภิบาล","Mongkol Benjapibal","มหาวิทยาลัยมหิดล","Mahidol University","สูติศาสตร์และนรีเวชวิทยา",277,26,259,9,53,"ปริญญาตรี","ข้าราชการ","medicine","government",FALSE,1,1
"prof","มณี รัตนไชยานนท์","M. Rattanachaiyanont","มหาวิทยาลัยมหิดล","Mahidol University","สูติศาสตร์และนรีเวชวิทยา",539,45,501,14,103,"ปริญญาตรี","ข้าราชการ","medicine","government",FALSE,3,1
"asso_prof","มณเฑียร งดงามทวีสุข","Montien Ngodngamthaweesuk","มหาวิทยาลัยมหิดล","Mahidol University","ศัลยศาสตร์",26,5,26,3,17,"ปริญญาตรี","ข้าราชการ","medicine","government",FALSE,1,0
"asso_prof","มนตรี บุญเสนอ","Montree Boonsener","มหาวิทยาลัยขอนแก่น","Khon Kaen University","Engineering Geology",NA,NA,NA,1,NA,"ปริญญาโท","ข้าราชการ","engineering","government",TRUE,1,0
"prof","มนทกานติ วัชราภัย","Montakan Vajrabhaya","จุฬาลงกรณ์มหาวิทยาลัย","Chulalongkorn University","พฤกษศาสตร์",48,2,47,2,5,"ปริญญาโท","ข้าราชการ","natural_science","government",FALSE,3,0
"asso_prof","มนัส ชัยสวัสดิ์","Manat Chaisawat","มหาวิทยาลัยนเรศวร","Naresuan University","-",19,3,19,2,0,"-","ลูกจ้างชั่วคราว (สถาบันอุดมศึกษาของรัฐ)","unknown","gov_university",FALSE,1,0
"asso_prof","มนัส ปะนะมณฑา","Manat Panamonta","มหาวิทยาลัยขอนแก่น","Khon Kaen University","กุมารเวชศาสตร์",221,33,207,8,70,"ปริญญาตรี","ข้าราชการ","medicine","government",FALSE,1,1
"asso_prof","มนู เฟื่องฟุ้ง","M. Fuangfoong","มหาวิทยาลัยธรรมศาสตร์","Thammasart University","-",11,4,10,2,10,"ปริญญาโท","ข้าราชการ","unknown","government",FALSE,1,0
"prof","มนูญ สุขเกษม","Manoon Sukkasem","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","King Mongkut's Institute of Technology Ladkrabang","วิศวกรรมโทรคมนาคม",NA,NA,NA,0,NA,"ปริญญาโท","ข้าราชการ","engineering","government",TRUE,3,0
"asso_prof","มยุรี จิรภิญโญ","Mayuree Jirapinyo","มหาวิทยาลัยมหิดล","Mahidol University","สูติศาสตร์-นรีเวชวิทยา",90,19,89,5,52,"ปริญญาตรี","พนักงานมหาวิทยาลัย (สถาบันอุดมศึกษาของรัฐ)","medicine","gov_university",FALSE,1,0
"asso_prof","มยุรี ภารการ","Mayuree Kanlayavattanakul","มหาวิทยาลัยมหาสารคาม","Mahasarakham University","ฟิสิกส์",549,58,454,13,39,"ปริญญาโท","พนักงานมหาวิทยาลัย (สถาบันอุดมศึกษาของรัฐ)","natural_science","gov_university",FALSE,1,1
"asso_prof","มลุลี ตัณฑวิรุฬห์","Malulee Tuntawiroon","มหาวิทยาลัยมหิดล","Mahidol University","-",212,29,203,5,56,"ปริญญาโท","ต่ออายุราชการ","unknown","government",FALSE,1,1
"asso_prof","มะลิ รุ่งเรืองวานิช","Mali Rungreungvanich","มหาวิทยาลัยมหิดล","Mahidol University","วิสัญญีวิทยา",134,8,114,5,20,"ปริญญาตรี","พนักงานมหาวิทยาลัย (สถาบันอุดมศึกษาของรัฐ)","natural_science","gov_university",FALSE,1,0
"asso_prof","มัณฑนา ธนะไชย","Mantana Dhanachai","มหาวิทยาลัยมหิดล","Mahidol University","รังสีวิทยา(รังสีรักษาและมะเร็งวิทยา)",249,33,242,10,98,"ปริญญาโท","ข้าราชการ","medicine","government",FALSE,1,1
"asso_prof","มัทนา แสงจินดาวงษ์","Mathana Sangjindavong","มหาวิทยาลัยเกษตรศาสตร์","Kasetsart University","ผลิตภัณฑ์ประมง",8,7,8,2,15,"ปริญญาโท","ข้าราชการ","natural_science","government",FALSE,1,0
"prof","มัลลิกา ศิริรัตน์","Mullika Sirirat","มหาวิทยาลัยมหิดล","Mahidol University","เวชศาสตร์ช่องปาก",142,8,142,3,18,"ปริญญาตรี","ต่ออายุราชการ","medicine","government",FALSE,3,0
"asso_prof","มาณพ ปานะโปย","Manop Panapoy","มหาวิทยาลัยศิลปากร","Silapakorn University","ปิโตรเคมีและวัสดุพอลิเมอร์",314,36,266,10,30,"ปริญญาโท","พนักงานมหาวิทยาลัย (สถาบันอุดมศึกษาของรัฐ)","natural_science","gov_university",FALSE,1,0
"asso_prof","มานพ ตันตระบัณฑิตย์","Manop Tantrabandit","มหาวิทยาลัยเทคโนโลยีราชมงคลธัญบุรี","Rajamangala University of Technology Thanyaburi","วิศวกรรมเครื่องจักรกลเกษตร",NA,NA,NA,0,NA,"ปริญญาโท","ข้าราชการ","engineering","government",TRUE,1,0
"asso_prof","มานะ โรจนวุฒนนท์","Mana Rochanawutanon","มหาวิทยาลัยมหิดล","Mahidol University","พยาธิวิทยา",272,35,272,9,123,"ปริญญาตรี","ต่ออายุราชการ","natural_science","government",FALSE,1,0
"prof_sp","มานิต ศรีประโมทย์","Manit Sripramote","มหาวิทยาลัยศรีนครินทรวิโรฒ","Srinakharinwirot University","-",220,7,210,6,18,"-","ข้าราชการ","unknown","government",FALSE,5,0
